x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
-0.011057272312385652,0.005850096334770306,0.46827736279468285,0.11140798793434034,0.006743147327793873,0.8148159523700256,-0.005120240120942341,0.3455345849801156,-0.5879674130048346,0.8129442556161713,0.0009122813698402357,-0.09925019712541527,0.1958634594239231,0.34765171038545417,-0.28141428036439003,0.16588304898554357,-0.12268101487996554,0.4479279822422867,-0.34838495546264486,0.35162958653936816,0.6816444963001168,0.3969068776995232,0.06572877308930081,0.05652821850428193,-0.5666785031530974,0.6512602985843714,0.028197980288418814,0.7263768767884647,-0.24227183434139932,0.5743059814703264,-0.8856986075589498,0.40505156345460525,0.0658970481235519,0.08690333968800297,0.08021067611365029,0.23378785564771046,-0.19265811826533302,0.19188260922491665,0.25794490848040463,0.18861173603850678,-0.31653481891604673,0.05857162279795294,Friend
-0.008439494121826735,-0.016138426078611656,0.5016913849241011,0.16690656051158215,-0.03468745956260656,0.8257852855527494,-0.0018977813981906969,0.35336920835462693,-0.5606439809837024,0.8544680482849738,0.023938299569697303,-0.09920508783046643,0.19625530041480976,0.3237356659459542,-0.2591050043559598,0.12524061048089646,-0.22100484050664612,0.41446282037501414,-0.3328891988873019,0.2737068972828713,0.6603459248255784,0.3935901286001538,0.10552243809868533,0.028173637349176113,-0.5441980651705902,0.6747443444826212,0.02644843337057884,0.71298054071234,-0.2674380690420577,0.6563178972700179,-0.9341179827266441,0.4049492001596647,0.05300027723554108,0.06569823620990389,0.06984347618062588,0.22730234526614576,-0.22597322926322747,0.22298628525321934,0.21165400329757528,0.16800878802704367,-0.32777079472098264,0.0014986357266449299,Friend
0.020998994838353283,-0.03137107368283698,0.4298477231184382,0.13763928423545185,0.007895660523447808,0.8123284473617293,-0.005490634544493427,0.3925762983752602,-0.5979575335976284,0.7891465491997928,-0.021346109068443583,-0.13630060084502288,0.15293736019756976,0.301161023331619,-0.264631082546257,0.09980447238165431,-0.19936070899835984,0.4811476772479549,-0.33673068733174477,0.3170337117726087,0.6472826439593533,0.3953825058094048,0.09024320112598364,-0.011340461099251926,-0.5666712206356576,0.6746073562814129,0.07006874529281128,0.7433047022466696,-0.27101422244360995,0.623537323403786,-0.8782378564770384,0.374991296986709,0.0814520689518626,0.06839761621045534,0.062201430208038,0.24747569263969338,-0.259797905986435,0.19206292120767388,0.23833421428906393,0.09450028236991787,-0.31857694672358106,0.0070609494004916715,Friend
-0.02097811401545867,0.008472370407776158,0.46721388824257404,0.14294641723699036,-0.0030260084338577537,0.7833754763394412,0.06970174363152555,0.36682917680113725,-0.5501538118380617,0.7980880458417857,-0.05303439016381867,-0.06458429575440798,0.20562434124958928,0.29721611113509094,-0.2997777002275685,0.1152870654106671,-0.18307583697206462,0.4888520788163105,-0.3737196035618741,0.33202271365931646,0.7373101150276662,0.3824688160895408,-0.004555842805349861,0.021442010826803814,-0.5563406689591427,0.673205541096977,0.14718037422620256,0.7494393600591907,-0.28518461908013626,0.5674226014349639,-0.8673689385092358,0.4039493258634929,0.10627591068933716,0.06715944712112236,0.09562205345384739,0.20909048049638282,-0.2229988030499545,0.18307377037297884,0.2213152248029483,0.18877583976917806,-0.35354728728895385,0.10826255728234611,Friend
-0.021613086537698344,0.002939056389018184,0.47449517475159314,0.10551338080876405,-0.0025753425675832577,0.8163780228517346,0.05073901661762835,0.3778957828872843,-0.6114938448713421,0.8193765166877692,-0.022635364957176326,-0.11691643172142828,0.18970794158877063,0.32605109959565237,-0.26691899814049574,0.12693335308323064,-0.15164464317407647,0.5031331605977261,-0.32857857844128,0.2918920785862289,0.6475105544816003,0.39369968312587117,0.019412039948258776,0.04314080984491536,-0.5199286841192144,0.6765171393826874,0.044800905549956055,0.7059677457132382,-0.230292689985623,0.5614579117787117,-0.8786026568521453,0.43165350179873846,0.10308785684013683,0.14983463846471778,0.031055030637327626,0.22507304183726853,-0.23398359409211145,0.18652127876229932,0.2075088915312734,0.15419241061938,-0.34272305682552734,0.09168699904719557,Friend
0.003970918486093303,-0.014701493441172024,0.4183541564217612,0.1952805426243751,0.02276229827922906,0.8084481531756234,0.01788359944350549,0.3919968458926178,-0.5902106843431183,0.7593652528074669,0.024762759518109686,-0.1320193890911681,0.20299415470302729,0.3320542966745402,-0.33293171463592935,0.09874159357817586,-0.139162521944149,0.4725129216552167,-0.32719434769353184,0.3216638031175873,0.7028983401012481,0.38100064437817294,-0.033326998771513974,0.03640840132758174,-0.6128674813782539,0.687663220669723,0.09783714220541442,0.7160843329826115,-0.21012049384709147,0.5522464851558626,-0.8855447587518394,0.431010146726943,0.06840741207561847,0.08060851410423771,0.05243874492281454,0.2748679486385848,-0.20348444882591402,0.18798635034497144,0.2450032658008921,0.17924693111452594,-0.3464854544457953,0.06678628535296124,Friend
-0.03438363293970353,0.045157920331391564,0.4776649245208648,0.14136041933839666,0.0028642263601634894,0.7937125761214112,0.005801755515857904,0.3596769330712879,-0.6092841623956597,0.8152497259582523,0.019732918776959443,-0.08362975824344257,0.22316883297546308,0.3038303857346227,-0.2619494625608126,0.06753234559573798,-0.1512919429913879,0.4897487423039738,-0.32849753101390766,0.2932719949739264,0.7107390026770518,0.407911307803143,0.02088342830073217,0.007453022633191888,-0.538714162656562,0.6570492504236685,0.09896356733075892,0.719033895195711,-0.20050324690711244,0.6189717034945578,-0.9151525582340404,0.388300789160422,0.060959125512775894,0.07598217780518024,0.001984816235569481,0.20621989912183095,-0.2392202754494233,0.1959114972132992,0.22617230480908052,0.08955831223394438,-0.3843081080486538,0.07485846229504538,Friend
-0.020029849093822247,-0.036341727277059525,0.4286986901126353,0.14739293471277876,-0.012046076872421152,0.7747080543933896,0.037316421887097176,0.3548865129390794,-0.6233269050955341,0.8135723432151816,-0.022172587522578353,-0.06008246541944749,0.23186724967408875,0.2831000670251242,-0.2508076067550566,0.10304419525248014,-0.16930084992745115,0.4699533650296102,-0.34038989690185895,0.31113174067502913,0.6761313505036699,0.397692882585443,0.04704649917288635,0.06216417664298837,-0.6261236436485336,0.7172355673110793,0.08858173240938429,0.7226281310462062,-0.1909581171901225,0.6227024750312602,-0.8634879859844266,0.4549428455235862,0.0558793755968114,0.12284389333623062,0.028986175066147833,0.2410964125099642,-0.2140100971699638,0.24229304341141125,0.22578440132873664,0.16272904115081663,-0.37066543630377385,0.0411263203558576,Friend
-0.00960843785173697,-0.03893637210418418,0.5014225901114764,0.16396696853886678,0.0031910407088697095,0.8209049446350778,0.045454599183797906,0.31385116078668396,-0.5663194208409541,0.8488211444257412,-0.003524874296176636,-0.14119622574896545,0.16007005917063077,0.2888399941118545,-0.31934901999666143,0.12057046846690435,-0.1847457934910706,0.4874730706147785,-0.3549391563576813,0.30806498758215034,0.6942867092256916,0.37165663007508587,0.0516680310725815,-0.0010651158793043118,-0.5659699341288812,0.6571522551501121,0.10977245030974267,0.7305040910370237,-0.19367073001119334,0.603719929549358,-0.8983636620987164,0.44546569499271094,0.07075161910026764,0.12179785063938763,0.06320170075289727,0.18930971790780793,-0.16354724628214998,0.18983222451497694,0.1697217508714842,0.1781041634760511,-0.38949166327139795,0.03921647357629456,Friend
0.0037372006056514088,-0.004299583463759535,0.4382172953362338,0.18169739971089666,-0.007787899675417171,0.7694740387972094,0.052171605191063855,0.3219643574951779,-0.5886939663588556,0.7835899639250008,0.023154972049295047,-0.09399179720216755,0.1940610566573971,0.2962308171375584,-0.2582224123725738,0.1468234502033784,-0.19628656250485105,0.46725744600672253,-0.3119181009066611,0.2856594806046523,0.6909681609561128,0.42558287106372394,-0.006019534413787948,0.012312300339034956,-0.5413463450301793,0.6551987081369949,0.08697980249385893,0.7498987152838177,-0.19771998929745796,0.5841495120723743,-0.8265246286279027,0.36404741791428935,0.015608698527007636,0.08164204132519565,0.056764871872177824,0.21990774954222356,-0.24689975331956793,0.1861432200087157,0.19794006531266317,0.13889910867972388,-0.3406793115569429,0.05190701510474033,Friend
-0.006634883844841088,-0.0021635596478444914,0.4825445337327985,0.1195045210274314,-0.04264571273928931,0.7671358837952277,0.015872384828685665,0.35808558150993536,-0.559027733197132,0.8601879151090784,0.0389866190468596,-0.12167364426624858,0.18883455798824345,0.2268204645634234,-0.29210266598092893,0.1075774161569868,-0.23449510616877833,0.5507231111827153,-0.35098879184670695,0.24592808205168137,0.6679870304899153,0.449921500865593,0.10044084702083189,0.02625357789403529,-0.5629060366146832,0.6963757224552551,0.09458970205290823,0.7387737868004355,-0.20564946000818066,0.5722237183417488,-0.8334355321817977,0.3911832653333194,0.041808349853902804,0.09826809673605,0.09498879610212255,0.2488928345782842,-0.23234658908396227,0.21643663991412646,0.2367481295410743,0.15684630343669365,-0.3854988047084387,0.032900745990239386,Friend
0.027278419737771675,-0.024337105749914174,0.4020843817554296,0.12488105599034324,-0.0067043887860705285,0.8222717752011225,-0.02087027100635939,0.3540346433304177,-0.5508841886798628,0.7862084088069132,0.01926127822610075,-0.1597029516629817,0.221126245480567,0.3155981630482019,-0.283355788800787,0.0859121879055249,-0.1450978467577431,0.48014710592739857,-0.42306074942735916,0.33249076171550496,0.7111197167012712,0.4405775674730903,0.004917787998000765,-0.03300135718164364,-0.578108923352317,0.6751438601075239,0.0708213378003972,0.6772342394186144,-0.20910007447516393,0.5941455991453294,-0.8608608751172268,0.4180478206825506,0.05583894308755548,0.09334934826581548,0.05604739369304938,0.2148144132988697,-0.2639030322623745,0.22241202958638348,0.2419755518521755,0.14158012138489043,-0.3051541549700423,0.06228592047766185,Friend
0.007745237329980193,0.01965054545584101,0.47837293002450176,0.12036949867235655,0.012200734969490614,0.8278558666272624,0.011481703703581677,0.34378265061643426,-0.6084396935827583,0.7959373176146294,0.006321239519084516,-0.1223111096023543,0.19304291166364493,0.3016551410321094,-0.2699179475092218,0.10147648437189788,-0.18329400253954,0.5130245579362389,-0.35791109343802924,0.33387012801551424,0.654237310819005,0.4117082747099649,0.06579842477339115,-0.05498812627308776,-0.5397433600961073,0.6987300584557626,0.0898376259278526,0.7353374236892114,-0.25601083421069376,0.6154062204849912,-0.8057070586268852,0.35167184709026905,0.04580075310800573,0.11917605869338282,0.10464825368519584,0.18709801489984026,-0.2500103206728594,0.1905020095312786,0.1849595635283942,0.15310926292981356,-0.4039978725976057,0.043352819221093145,Friend
-0.02808446690587135,-0.0020656470421879826,0.42796579341358193,0.128935614931589,-0.035537090936241675,0.8250378445830611,0.013095122461529198,0.34405531825888414,-0.5897965416933906,0.8109457313932452,0.01687774405330948,-0.07103105456151756,0.18634932726720804,0.270136466007378,-0.2815049965407439,0.10734349666075271,-0.16735175185236356,0.4559362258210236,-0.30815580525374164,0.28572840449886583,0.7121933517032751,0.39856462218824723,0.06891247017372788,0.0014831032894192346,-0.6248027217020006,0.6101436279159288,0.17419212970351633,0.7070270629143481,-0.19795242009006445,0.5655691157945298,-0.8741729103363212,0.4280261364356425,0.1459144592453135,0.08573766556477289,0.045462713387807975,0.23909869424670271,-0.25860747630494985,0.22019885286385257,0.20294478383457137,0.13397997098056308,-0.3463056256824031,0.05423822224141248,Friend
0.02280961317129781,0.04957360121518476,0.43407040035852495,0.12166147512096114,-0.04481339255669642,0.8120877343922022,0.0035204743890846525,0.354006325161759,-0.5504577622048659,0.7901968118027283,0.0025834826854718405,-0.06474982540880056,0.21615401924378122,0.30977477945655496,-0.29449806119797045,0.082648534088831,-0.18645936085190323,0.45721262845121774,-0.3222028900034149,0.3176800333429654,0.6582527346716427,0.387562128110393,0.057497364278722776,0.01492252825486374,-0.583231770313289,0.7189656581376492,0.08261633380666779,0.7450244622342957,-0.2190598916698623,0.5588041264547192,-0.8999083685493938,0.44214757110012404,0.0568776153346216,0.0513252403570378,0.07863540072421803,0.21110154661097968,-0.2177878334315147,0.2885447859095891,0.21602260957189764,0.17495969110113027,-0.3687569795686543,0.017400951430163403,Friend
0.030717747595772768,-0.018175178579288517,0.442244241695322,0.18781098250258343,-0.014575202729900144,0.8329166701085153,0.03448736435066151,0.32704775448516066,-0.575179739419073,0.7892361243536199,0.04395372016372258,-0.0577723905302252,0.1964015481107774,0.332004564880187,-0.27795424280175013,0.1531660159529633,-0.07656844656052605,0.5617505162717841,-0.3451258443051143,0.31794953782761176,0.6445925630548289,0.42435776221988103,0.054904377220521855,0.0012818966767925745,-0.5301919143081818,0.6516396359796178,0.08347781993865482,0.7369501611717388,-0.2447893430822944,0.6035514185910106,-0.8271510306633506,0.3991333772262665,0.081084383392397,0.07776845286695803,0.03760500965159792,0.2261242125995354,-0.1503317952209941,0.23136031799982243,0.2184110165196863,0.1408579401245586,-0.37267463221024827,0.006484264365507607,Friend
